,DATE,CUMULATIVE_COMPACTION,site,data_version
5371,3/21/1996,2.62,Addicks,2023
5372,4/18/1996,2.628,Addicks,2023
5373,5/16/1996,2.637,Addicks,2023
5374,6/13/1996,2.655,Addicks,2023
5375,7/11/1996,2.667,Addicks,2023
5376,8/8/1996,2.689,Addicks,2023
5377,9/5/1996,2.679,Addicks,2023
5378,10/3/1996,2.684,Addicks,2023
5379,10/30/1996,2.692,Addicks,2023
5380,11/27/1996,2.688,Addicks,2023
5381,12/23/1996,2.692,Addicks,2023
5382,1/24/1997,2.688,Addicks,2023
5383,2/19/1997,2.692,Addicks,2023
5384,3/20/1997,2.688,Addicks,2023
5385,4/17/1997,2.693,Addicks,2023
5386,5/15/1997,2.699,Addicks,2023
5387,6/12/1997,2.701,Addicks,2023
5388,7/10/1997,2.709,Addicks,2023
5389,8/8/1997,2.719,Addicks,2023
5390,9/3/1997,2.734,Addicks,2023
5391,10/2/1997,2.749,Addicks,2023
5392,10/30/1997,2.746,Addicks,2023
5393,11/25/1997,2.75,Addicks,2023
5394,12/22/1997,2.755,Addicks,2023
5395,1/23/1998,2.756,Addicks,2023
5396,2/18/1998,2.761,Addicks,2023
5397,3/19/1998,2.765,Addicks,2023
5398,4/14/1998,2.774,Addicks,2023
5399,5/14/1998,2.798,Addicks,2023
5400,6/10/1998,2.829,Addicks,2023
5401,7/10/1998,2.862,Addicks,2023
5402,8/6/1998,2.888,Addicks,2023
5403,9/4/1998,2.892,Addicks,2023
5404,10/2/1998,2.89,Addicks,2023
5405,10/27/1998,2.892,Addicks,2023
5406,11/25/1998,2.896,Addicks,2023
5407,12/17/1998,2.896,Addicks,2023
5408,1/13/1999,2.897,Addicks,2023
5409,2/11/1999,2.9,Addicks,2023
5410,3/12/1999,2.908,Addicks,2023
5411,4/8/1999,2.911,Addicks,2023
5412,5/6/1999,2.928,Addicks,2023
5413,6/4/1999,2.939,Addicks,2023
5414,6/29/1999,2.946,Addicks,2023
5415,7/30/1999,2.97,Addicks,2023
5416,8/26/1999,2.999,Addicks,2023
5417,9/24/1999,3.027,Addicks,2023
5418,10/25/1999,3.046,Addicks,2023
5419,11/23/1999,3.052,Addicks,2023
5420,12/21/1999,3.061,Addicks,2023
5421,1/11/2000,3.062,Addicks,2023
5422,2/9/2000,3.064,Addicks,2023
5423,3/9/2000,3.073,Addicks,2023
5424,4/5/2000,3.078,Addicks,2023
5425,5/5/2000,3.082,Addicks,2023
5426,5/31/2000,3.093,Addicks,2023
5427,6/29/2000,3.107,Addicks,2023
5428,7/27/2000,3.136,Addicks,2023
5429,8/23/2000,3.164,Addicks,2023
5430,9/21/2000,3.189,Addicks,2023
5431,10/19/2000,3.197,Addicks,2023
5432,11/16/2000,3.182,Addicks,2023
5433,12/16/2000,3.17,Addicks,2023
5434,1/15/2001,3.164,Addicks,2023
5435,2/12/2001,3.158,Addicks,2023
5436,3/9/2001,3.156,Addicks,2023
5437,4/5/2001,3.155,Addicks,2023
5438,5/3/2001,3.16,Addicks,2023
5439,5/30/2001,3.181,Addicks,2023
5440,6/28/2001,3.195,Addicks,2023
5441,7/27/2001,3.221,Addicks,2023
5442,8/23/2001,3.247,Addicks,2023
5443,9/20/2001,3.248,Addicks,2023
5444,10/19/2001,3.248,Addicks,2023
5445,11/15/2001,3.252,Addicks,2023
5446,12/13/2001,3.251,Addicks,2023
5447,1/11/2002,3.257,Addicks,2023
5448,2/6/2002,3.261,Addicks,2023
5449,3/7/2002,3.262,Addicks,2023
5450,4/3/2002,3.264,Addicks,2023
5451,5/2/2002,3.275,Addicks,2023
5452,5/30/2002,3.294,Addicks,2023
5453,6/26/2002,3.303,Addicks,2023
5454,7/24/2002,3.307,Addicks,2023
5455,8/22/2002,3.313,Addicks,2023
5456,9/20/2002,3.32,Addicks,2023
5457,10/18/2002,3.327,Addicks,2023
5458,11/15/2002,3.323,Addicks,2023
5459,12/13/2002,3.33,Addicks,2023
5460,1/8/2003,3.334,Addicks,2023
5461,2/7/2003,3.338,Addicks,2023
5462,3/7/2003,3.336,Addicks,2023
5463,4/2/2003,3.33,Addicks,2023
5464,5/2/2003,3.338,Addicks,2023
5465,5/30/2003,3.368,Addicks,2023
5466,6/27/2003,3.394,Addicks,2023
5467,7/25/2003,3.396,Addicks,2023
5468,8/22/2003,3.405,Addicks,2023
5469,9/19/2003,3.407,Addicks,2023
5470,10/17/2003,3.408,Addicks,2023
5471,11/14/2003,3.411,Addicks,2023
5472,12/11/2003,3.409,Addicks,2023
5473,1/7/2004,3.41,Addicks,2023
5474,2/5/2004,3.407,Addicks,2023
5475,3/4/2004,3.405,Addicks,2023
5476,3/30/2004,3.403,Addicks,2023
5477,4/29/2004,3.398,Addicks,2023
5478,5/27/2004,3.395,Addicks,2023
5479,6/24/2004,3.392,Addicks,2023
5480,7/20/2004,3.394,Addicks,2023
5481,8/19/2004,3.398,Addicks,2023
5482,9/16/2004,3.398,Addicks,2023
5483,10/15/2004,3.401,Addicks,2023
5484,11/8/2004,3.404,Addicks,2023
5485,12/6/2004,3.397,Addicks,2023
5486,1/7/2005,3.394,Addicks,2023
5487,2/2/2005,3.388,Addicks,2023
5488,3/2/2005,3.382,Addicks,2023
5489,3/29/2005,3.379,Addicks,2023
5490,4/28/2005,3.383,Addicks,2023
5491,5/25/2005,3.387,Addicks,2023
5492,6/22/2005,3.401,Addicks,2023
5493,7/19/2005,3.442,Addicks,2023
5494,8/17/2005,3.457,Addicks,2023
5495,9/26/2005,3.478,Addicks,2023
5496,10/18/2005,3.494,Addicks,2023
5497,11/18/2005,3.507,Addicks,2023
5498,12/15/2005,3.504,Addicks,2023
5499,1/6/2006,3.509,Addicks,2023
5500,2/6/2006,3.51,Addicks,2023
5501,3/6/2006,3.501,Addicks,2023
5502,4/6/2006,3.494,Addicks,2023
5503,5/5/2006,3.496,Addicks,2023
5504,5/30/2006,3.5,Addicks,2023
5505,6/28/2006,3.497,Addicks,2023
5506,7/27/2006,3.492,Addicks,2023
5507,8/23/2006,3.495,Addicks,2023
5508,9/25/2006,3.493,Addicks,2023
5509,10/23/2006,3.488,Addicks,2023
5510,11/15/2006,3.489,Addicks,2023
5511,12/13/2006,3.491,Addicks,2023
5512,1/9/2007,3.485,Addicks,2023
5513,2/5/2007,3.477,Addicks,2023
5514,3/9/2007,3.478,Addicks,2023
5515,4/4/2007,3.476,Addicks,2023
5516,5/8/2007,3.475,Addicks,2023
5517,5/31/2007,3.476,Addicks,2023
5518,6/26/2007,3.476,Addicks,2023
5519,7/27/2007,3.477,Addicks,2023
5520,8/22/2007,3.477,Addicks,2023
5521,9/18/2007,3.476,Addicks,2023
5522,10/18/2007,3.482,Addicks,2023
5523,11/19/2007,3.48,Addicks,2023
5524,12/14/2007,3.479,Addicks,2023
5525,1/7/2008,3.475,Addicks,2023
5526,2/12/2008,3.471,Addicks,2023
5527,3/13/2008,3.47,Addicks,2023
5528,4/15/2008,3.472,Addicks,2023
5529,5/8/2008,3.474,Addicks,2023
5530,6/9/2008,3.477,Addicks,2023
5531,7/11/2008,3.481,Addicks,2023
5532,8/28/2008,3.484,Addicks,2023
5533,10/2/2008,3.49,Addicks,2023
5534,10/30/2008,3.5,Addicks,2023
5535,11/26/2008,3.501,Addicks,2023
5536,12/19/2008,3.502,Addicks,2023
5537,1/22/2009,3.502,Addicks,2023
5538,3/6/2009,3.505,Addicks,2023
5539,4/3/2009,3.503,Addicks,2023
5540,5/1/2009,3.5,Addicks,2023
5541,5/27/2009,3.506,Addicks,2023
5542,6/25/2009,3.529,Addicks,2023
5543,7/22/2009,3.552,Addicks,2023
5544,8/18/2009,3.559,Addicks,2023
5545,9/17/2009,3.559,Addicks,2023
5546,10/9/2009,3.557,Addicks,2023
5547,11/13/2009,3.551,Addicks,2023
5548,12/9/2009,3.539,Addicks,2023
5549,1/6/2010,3.532,Addicks,2023
5550,2/11/2010,3.529,Addicks,2023
5551,3/10/2010,3.526,Addicks,2023
5552,3/30/2010,3.527,Addicks,2023
5553,5/5/2010,3.53,Addicks,2023
5554,6/3/2010,3.534,Addicks,2023
5555,7/1/2010,3.535,Addicks,2023
5556,7/28/2010,3.534,Addicks,2023
5557,8/27/2010,3.54,Addicks,2023
5558,9/23/2010,3.544,Addicks,2023
5559,10/20/2010,3.546,Addicks,2023
5560,11/19/2010,3.548,Addicks,2023
5561,12/14/2010,3.548,Addicks,2023
5562,1/3/2011,3.548,Addicks,2023
5563,2/1/2011,3.54,Addicks,2023
5564,3/3/2011,3.539,Addicks,2023
5565,3/31/2011,3.541,Addicks,2023
5566,5/12/2011,3.55,Addicks,2023
5567,6/7/2011,3.558,Addicks,2023
5568,7/5/2011,3.572,Addicks,2023
5569,8/3/2011,3.584,Addicks,2023
5570,9/7/2011,3.614,Addicks,2023
5571,10/7/2011,3.632,Addicks,2023
5572,11/2/2011,3.629,Addicks,2023
5573,12/1/2011,3.627,Addicks,2023
5574,12/30/2011,3.621,Addicks,2023
5575,1/24/2012,3.617,Addicks,2023
5576,2/24/2012,3.61,Addicks,2023
5577,3/21/2012,3.609,Addicks,2023
5578,4/19/2012,3.611,Addicks,2023
5579,5/18/2012,3.613,Addicks,2023
5580,6/13/2012,3.618,Addicks,2023
5581,7/6/2012,3.621,Addicks,2023
5582,8/7/2012,3.623,Addicks,2023
5583,9/7/2012,3.626,Addicks,2023
5584,10/12/2012,3.629,Addicks,2023
5585,11/8/2012,3.63,Addicks,2023
5586,12/5/2012,3.632,Addicks,2023
5587,1/7/2013,3.63,Addicks,2023
5588,2/22/2013,3.615,Addicks,2023
5589,3/28/2013,3.608,Addicks,2023
5590,4/30/2013,3.601,Addicks,2023
5591,5/30/2013,3.602,Addicks,2023
5592,6/20/2013,3.607,Addicks,2023
5593,7/24/2013,3.633,Addicks,2023
5594,8/29/2013,3.649,Addicks,2023
5595,9/25/2013,3.658,Addicks,2023
5596,10/22/2013,3.659,Addicks,2023
5597,11/21/2013,3.654,Addicks,2023
5598,12/18/2013,3.654,Addicks,2023
5599,1/23/2014,3.655,Addicks,2023
5600,3/5/2014,3.653,Addicks,2023
5601,4/3/2014,3.637,Addicks,2023
5602,5/15/2014,3.639,Addicks,2023
5603,6/11/2014,3.637,Addicks,2023
5604,7/9/2014,3.644,Addicks,2023
5605,8/7/2014,3.649,Addicks,2023
5606,9/2/2014,3.656,Addicks,2023
5607,10/10/2014,3.666,Addicks,2023
5608,11/6/2014,3.669,Addicks,2023
5609,12/10/2014,3.668,Addicks,2023
5610,1/14/2015,3.658,Addicks,2023
5611,2/23/2015,3.658,Addicks,2023
5612,4/2/2015,3.648,Addicks,2023
5613,4/21/2015,3.64,Addicks,2023
5614,5/18/2015,3.639,Addicks,2023
5615,6/25/2015,3.641,Addicks,2023
5616,7/22/2015,3.646,Addicks,2023
5617,9/10/2015,3.665,Addicks,2023
5618,9/28/2015,3.67,Addicks,2023
5619,10/29/2015,3.675,Addicks,2023
5620,11/25/2015,3.669,Addicks,2023
5621,12/23/2015,3.666,Addicks,2023
5622,1/20/2016,3.668,Addicks,2023
5623,3/1/2016,3.674,Addicks,2023
5624,3/31/2016,3.674,Addicks,2023
5625,5/4/2016,3.673,Addicks,2023
5626,6/1/2016,3.675,Addicks,2023
5627,7/1/2016,3.677,Addicks,2023
5628,8/2/2016,3.681,Addicks,2023
5629,8/26/2016,3.679,Addicks,2023
5630,9/27/2016,3.686,Addicks,2023
5631,10/21/2016,3.689,Addicks,2023
5632,12/2/2016,3.706,Addicks,2023
5633,12/22/2016,3.706,Addicks,2023
5634,1/31/2017,3.707,Addicks,2023
5635,3/1/2017,3.707,Addicks,2023
5636,3/31/2017,3.704,Addicks,2023
5637,4/20/2017,3.705,Addicks,2023
5638,5/31/2017,3.709,Addicks,2023
5639,6/23/2017,3.71,Addicks,2023
5640,7/19/2017,3.712,Addicks,2023
5641,8/16/2017,3.713,Addicks,2023
5642,9/26/2017,3.713,Addicks,2023
5643,10/20/2017,3.717,Addicks,2023
5644,11/20/2017,3.717,Addicks,2023
5645,12/28/2017,3.716,Addicks,2023
5646,1/30/2018,3.714,Addicks,2023
5647,2/28/2018,3.711,Addicks,2023
5648,3/22/2018,3.717,Addicks,2023
5649,4/18/2018,3.716,Addicks,2023
5650,5/22/2018,3.719,Addicks,2023
5651,6/25/2018,3.727,Addicks,2023
5652,7/19/2018,3.73,Addicks,2023
5653,8/31/2018,3.758,Addicks,2023
5654,9/19/2018,3.758,Addicks,2023
5655,10/18/2018,3.757,Addicks,2023
5656,11/21/2018,3.753,Addicks,2023
5657,12/21/2018,3.751,Addicks,2023
5658,1/31/2019,3.748,Addicks,2023
5659,2/28/2019,3.745,Addicks,2023
5660,3/19/2019,3.747,Addicks,2023
5661,4/19/2019,3.749,Addicks,2023
5662,5/29/2019,3.741,Addicks,2023
5663,6/28/2019,3.736,Addicks,2023
5664,7/26/2019,3.749,Addicks,2023
5665,8/23/2019,3.764,Addicks,2023
5666,10/2/2019,3.755,Addicks,2023
5667,11/5/2019,3.753,Addicks,2023
5668,12/2/2019,3.751,Addicks,2023
5669,12/27/2019,3.75,Addicks,2023
5670,1/30/2020,3.74,Addicks,2023
5671,3/4/2020,3.734,Addicks,2023
5672,4/7/2020,3.738,Addicks,2023
5673,5/1/2020,3.74,Addicks,2023
5674,5/29/2020,3.739,Addicks,2023
5675,6/24/2020,3.747,Addicks,2023
5676,7/23/2020,3.755,Addicks,2023
5677,8/20/2020,3.758,Addicks,2023
